DATE,165523,004812,160224,003095,000977,161726,090013,163114
2020-04-01,0.9009999999999999,1.1376,1.0723,1.974,1.3121,0.9975,0.93,1.0671
2020-04-02,0.9390000000000001,1.1679,1.1153,1.9980000000000002,1.3358,1.0074,0.943,1.0925
2020-04-03,0.924,1.1558,1.0985,2.013,1.3349,1.011,0.938,1.0793
2020-04-07,0.9570000000000001,1.1966,1.1313,2.072,1.3809,1.0454,0.956,1.1076
2020-04-08,0.9570000000000001,1.1883,1.1276,2.06,1.371,1.0323,0.9540000000000001,1.1066
2020-04-09,0.963,1.1848,1.1276,2.1519999999999997,1.3991,1.0649,0.955,1.1074
2020-04-10,0.9279999999999999,1.1727,1.0922,2.121,1.385,1.0478,0.9420000000000001,1.0866
2020-04-13,0.907,1.1631,1.0678,2.136,1.3913,1.057,0.934,1.0721
2020-04-14,0.93,1.2004,1.1054,2.1719999999999997,1.4146,1.0842,0.953,1.0997
2020-04-15,0.925,1.1984,1.1075,2.145,1.4116,1.0882,0.945,1.0967
2020-04-16,0.938,1.2028,1.115,2.1630000000000003,1.4149,1.1146,0.9440000000000001,1.1065
2020-04-17,0.9440000000000001,1.2204,1.1295,2.153,1.4212,1.1035,0.951,1.1099
2020-04-20,0.966,1.2416,1.1428,2.185,1.4432,1.1314,0.958,1.1134
2020-04-21,0.9670000000000001,1.2356,1.1305,2.171,1.4343,1.1236,0.9470000000000001,1.1008
2020-04-22,0.9690000000000001,1.2383,1.135,2.215,1.4555,1.1358,0.951,1.1121
2020-04-23,0.956,1.2339,1.1182,2.218,1.4579,1.1586,0.9520000000000001,1.1023
2020-04-24,0.9329999999999999,1.2231,1.1007,2.176,1.4446,1.1246,0.94,1.0906
2020-04-27,0.9259999999999999,1.2298,1.1067,2.22,1.4617,1.1512,0.955,1.0908
2020-04-28,0.922,1.2463,1.1217,2.249,1.4699,1.1562,0.9620000000000001,1.0833
2020-04-29,0.9179999999999999,1.2533,1.1273,2.219,1.4797,1.1394,0.966,1.0867
2020-04-30,0.9590000000000001,1.2776,1.1731,2.181,1.5067,1.1226,0.981,1.1198
2020-05-06,0.985,1.2996,1.1983,2.215,1.53,1.1371,0.9840000000000001,1.1391
2020-05-07,0.978,1.3029,1.1907,2.229,1.534,1.1406,0.978,1.1347
2020-05-08,0.998,1.3175,1.2019,2.244,1.5527,1.1519,0.991,1.1428
2020-05-11,0.9940000000000001,1.3182,1.2015,2.21,1.5487,1.147,0.998,1.1395
2020-05-12,0.997,1.3313,1.2064,2.279,1.5767,1.1714,0.9940000000000001,1.1381
2020-05-13,0.995,1.341,1.2093,2.365,1.5918,1.1838,0.996,1.143
2020-05-14,0.988,1.324,1.1966,2.359,1.579,1.1756,0.987,1.1303
2020-05-15,0.996,1.3247,1.2012,2.3369999999999997,1.5858,1.1772,0.982,1.1338
2020-05-18,0.978,1.3233,1.1668,2.3930000000000002,1.6119999999999999,1.2001,0.981,1.1253
2020-05-19,1.001,1.3506,1.1924,2.4130000000000003,1.6378,1.2184,0.996,1.1399
2020-05-20,0.988,1.3462,1.1837,2.37,1.6178,1.1968,0.99,1.1414
2020-05-21,0.9640000000000001,1.3303,1.1626,2.394,1.6114,1.2075,0.99,1.1237
2020-05-22,0.9470000000000001,1.3026,1.1381,2.352,1.5764,1.1784,0.9740000000000001,1.1012
2020-05-25,0.927,1.3068,1.1193,2.386,1.5781,1.1953,0.9740000000000001,1.095
2020-05-26,0.948,1.337,1.1469,2.452,1.6177,1.2289,0.991,1.1191
2020-05-27,0.93,1.3341,1.1249,2.4019999999999997,1.6176,1.1993,0.991,1.1128
2020-05-28,0.929,1.3274,1.1262,2.3819999999999997,1.6291,1.1819,0.987,1.1083
2020-05-29,0.9329999999999999,1.3546,1.1342,2.471,1.6549,1.21,0.993,1.1151
2020-06-01,0.971,1.3939,1.1878,2.511,1.7105,1.2269,1.011,1.1493
2020-06-02,0.973,1.3675,1.1992,2.457,1.6979,1.2018,1.015,1.1331
2020-06-03,0.9690000000000001,1.3815,1.205,2.477,1.6952,1.2151,1.013,1.1306
2020-06-04,0.96,1.3924,1.2036,2.505,1.7038,1.2304,1.0170000000000001,1.1381
2020-06-05,0.9640000000000001,1.4005,1.2146,2.5469999999999997,1.7074,1.2426,1.0170000000000001,1.1418
2020-06-08,0.9590000000000001,1.3974,1.2224,2.505,1.7109999999999999,1.2247,1.022,1.1466
2020-06-09,0.961,1.4088,1.2234,2.5340000000000003,1.7284,1.2469,1.033,1.1502
2020-06-10,0.965,1.4303,1.2399,2.6,1.7459,1.2702,1.031,1.1502
2020-06-11,0.968,1.4405,1.2344,2.5869999999999997,1.7489,1.2693,1.021,1.1529
2020-06-12,0.965,1.4451,1.2342,2.628,1.7608,1.2859,1.024,1.1483
2020-06-15,0.958,1.4244,1.22,2.657,1.7457,1.3106,1.015,1.1478
2020-06-16,0.977,1.4498,1.2472,2.7110000000000003,1.7758,1.3363,1.0290000000000001,1.1694
2020-06-17,0.975,1.4479,1.2487,2.748,1.7869,1.3778,1.031,1.1678
2020-06-18,0.985,1.4506,1.2785,2.675,1.7815,1.3439,1.037,1.1727
2020-06-19,0.9890000000000001,1.4763,1.2868,2.758,1.8071,1.3702,1.038,1.1884
2020-06-22,1.003,1.4804,1.3008,2.761,1.8098,1.3823,1.034,1.1955
2020-06-23,1.008,1.5005,1.3148,2.843,1.8355,1.4134,1.031,1.1965
2020-06-24,1.01,1.5090000000000001,1.3217,2.82,1.8486,1.3982,1.045,1.1992
2020-06-29,0.998,1.5156,1.3114,2.867,1.8687,1.4151,1.043,1.1979
2020-06-30,1.018,1.5398,1.3541,2.905,1.8928,1.4363,1.051,1.2105
2020-07-01,1.02,1.5422,1.3584,2.838,1.9083,1.4088,1.062,1.2151
2020-07-02,1.034,1.5375,1.365,2.8,1.8903,1.3916,1.078,1.2342
2020-07-03,1.051,1.544,1.3772,2.839,1.9078,1.4158,1.091,1.2497
2020-07-06,1.103,1.5874,1.4289,2.81,1.9313,1.4075,1.129,1.2985
2020-07-07,1.131,1.6633,1.4649,2.8680000000000003,1.9697,1.443,1.125,1.3161
2020-07-08,1.171,1.6911,1.4961,2.8710000000000004,1.9928,1.4441,1.139,1.3446
2020-07-09,1.2109999999999999,1.7224,1.5378,2.969,2.0291,1.5076,1.167,1.3741
2020-07-10,1.2,1.7088,1.0,3.013,2.0403,1.0,1.1440000000000001,1.3619
2020-07-13,1.226,1.7706,1.0272,3.1069999999999998,2.1053,1.0436,1.163,1.4139
2020-07-14,1.194,1.7349,1.0027,3.091,2.1171,1.0476,1.158,1.3942
2020-07-15,1.149,1.7164,0.9737,3.137,2.1318,1.0459,1.138,1.3745
2020-07-16,1.085,1.6235,0.9236,2.947,2.0356,0.9919,1.1159999999999999,1.3418
2020-07-17,1.077,1.6445,0.9329,3.0010000000000003,2.0896,1.0075,1.112,1.3497
2020-07-20,1.11,1.6814,0.9502,2.9539999999999997,2.1347,0.9998,1.1520000000000001,1.3980000000000001
2020-07-21,1.107,1.7166,0.9546,3.077,2.1893,1.0448,1.1640000000000001,1.3992
2020-07-22,1.117,1.7175,0.9699,3.128,2.1967,1.0637,1.172,1.4063
2020-07-23,1.102,1.7648,0.9607,3.2110000000000003,2.2471,1.1088,1.173,1.4086
2020-07-24,1.05,1.679,0.9076,3.0189999999999997,2.1524,1.0404,1.1320000000000001,1.3425
2020-07-27,1.058,1.7041,0.9156,3.057,2.1856,1.0590000000000002,1.13,1.3474
2020-07-28,1.064,1.7055,0.9286,3.063,2.2279,1.0662,1.135,1.3575
2020-07-29,1.1,1.7618,0.9577,3.154,2.2915,1.1157,1.156,1.3937
2020-07-30,1.087,1.7793,0.9422,3.1519999999999997,2.3187,1.1301,1.165,1.4055
2020-07-31,1.102,1.8090000000000002,0.9635,3.208,2.365,1.1565,1.183,1.4252
2020-08-03,1.1440000000000001,1.8394,0.9899,3.272,2.4003,1.1856,1.207,1.4534
2020-08-04,1.127,1.8244,0.9719,3.215,2.3897,1.1695,1.203,1.4501
2020-08-05,1.1440000000000001,1.8331,0.9768,3.2710000000000004,2.4295,1.1901,1.207,1.4578
2020-08-06,1.155,1.8236,0.9717,3.188,2.4426,1.1448,1.203,1.452
2020-08-07,1.137,1.8169,0.9566,3.157,2.4411,1.1345,1.197,1.439
2020-08-10,1.135,1.8192,0.9497,3.15,2.3978,1.1398,1.193,1.4556
2020-08-11,1.105,1.7939,0.9358,3.109,2.3695,1.1245,1.186,1.4374
2020-08-12,1.092,1.7519999999999998,0.9357,3.013,2.3144,1.0769,1.187,1.4317
2020-08-13,1.087,1.7597,0.9319,2.9619999999999997,2.3243,1.048,1.196,1.4409999999999998
2020-08-14,1.104,1.7801,0.9506,2.9739999999999998,2.3541,1.0604,1.202,1.4502
2020-08-17,1.125,1.8075,0.9707,3.0060000000000002,2.4025,1.0737,1.226,1.4725
