DATE,165523,004812,160224,003095,000977,161726,090013,163114,001631,160222,165520,167301,001302
2019-09-10,-1.16%,-1.13%,-1.43%,0.90%,-0.73%,0.51%,0.45%,-0.04%,-0.03%,-0.26%,0.00%,-0.77%,-0.09%
2019-09-11,-1.25%,-0.98%,-1.16%,-2.16%,-1.02%,-1.81%,-0.81%,-0.44%,-2.94%,-3.38%,-0.23%,0.35%,0.19%
2019-09-12,0.74%,1.04%,0.68%,0.39%,0.49%,0.21%,-0.55%,0.30%,1.03%,1.23%,0.00%,1.76%,-0.93%
2019-09-16,1.03%,0.54%,0.54%,0.00%,0.40%,0.04%,0.37%,-0.07%,-0.31%,-0.40%,0.56%,-1.31%,1.31%
2019-09-17,-3.14%,-1.89%,-2.37%,-0.39%,-1.66%,-1.08%,-1.73%,-2.14%,-0.74%,-0.57%,-2.24%,-1.75%,-2.59%
2019-09-18,-0.83%,0.91%,0.17%,2.14%,1.04%,1.09%,-0.37%,-0.35%,2.48%,2.67%,-0.34%,0.14%,-0.38%
2019-09-19,1.90%,0.90%,1.76%,1.21%,0.34%,0.35%,0.56%,1.18%,-0.28%,-0.36%,0.92%,0.00%,0.10%
2019-09-20,0.22%,0.34%,0.72%,0.82%,1.21%,0.40%,-0.65%,0.26%,0.62%,0.73%,0.11%,0.14%,1.24%
2019-09-23,-0.45%,-0.50%,0.08%,-1.00%,-1.03%,-1.54%,-1.30%,-1.23%,-1.21%,-1.15%,-1.03%,-1.35%,-0.28%
2019-09-24,0.97%,1.00%,0.35%,2.51%,1.24%,1.62%,-1.51%,0.61%,1.17%,1.24%,0.23%,-0.72%,0.38%
2019-09-25,-2.96%,-1.60%,-2.65%,0.25%,-1.20%,-0.68%,-2.88%,-1.24%,-0.45%,-0.50%,0.00%,-0.22%,-1.31%
2019-09-26,-4.12%,-1.68%,-2.42%,-0.79%,-2.40%,-1.17%,-5.43%,-2.15%,-1.05%,-0.88%,-3.10%,-0.07%,-4.66%
2019-09-27,1.03%,1.74%,1.99%,0.25%,0.51%,0.53%,3.34%,0.65%,-0.13%,-0.05%,-0.24%,-0.15%,-1.40%
2019-09-30,-2.12%,-1.12%,-2.14%,0.61%,-0.71%,-0.20%,0.51%,-0.74%,-0.83%,-0.98%,-0.95%,-1.17%,-1.01%
2019-10-08,-0.88%,-0.21%,-1.41%,0.92%,-0.04%,-0.03%,2.21%,-0.02%,0.63%,0.81%,-0.12%,0.96%,-0.20%
2019-10-09,1.14%,0.27%,0.31%,-0.42%,1.16%,-0.36%,0.69%,0.52%,-0.55%,-0.70%,1.08%,0.58%,2.97%
2019-10-10,2.17%,2.12%,1.84%,4.26%,1.96%,4.18%,2.83%,0.98%,0.35%,0.29%,0.36%,0.22%,-0.20%
2019-10-11,-0.39%,-0.10%,0.10%,0.41%,0.43%,0.86%,-1.23%,-0.65%,0.30%,0.36%,-0.59%,1.31%,-0.70%
2019-10-14,2.05%,0.84%,1.60%,-0.06%,0.65%,0.35%,0.77%,1.16%,0.41%,0.30%,0.24%,1.36%,-0.70%
2019-10-15,-3.17%,-0.72%,-2.02%,0.06%,-0.69%,-0.76%,-0.95%,-1.23%,0.75%,0.88%,-1.43%,-0.35%,-1.21%
2019-10-16,-0.08%,-1.24%,0.02%,1.97%,0.23%,0.99%,-1.25%,-0.57%,-1.27%,-1.41%,-1.09%,0.14%,-0.92%
2019-10-17,0.00%,0.60%,0.88%,0.17%,-0.10%,0.16%,0.10%,-0.59%,0.12%,0.12%,0.24%,0.35%,0.10%
2019-10-18,-1.76%,-1.37%,-1.63%,-0.17%,-1.20%,0.41%,-0.49%,-1.10%,-0.99%,-1.10%,-1.22%,-1.90%,-1.65%
2019-10-21,-0.49%,-0.55%,-0.03%,-2.39%,-0.01%,-1.73%,4.21%,-0.44%,-0.06%,-0.03%,-0.12%,1.08%,0.21%
2019-10-22,2.12%,0.73%,1.25%,1.34%,1.21%,1.38%,1.79%,0.82%,0.64%,0.60%,0.37%,-0.21%,-0.21%
2019-10-23,-0.72%,-1.13%,-0.44%,-1.84%,-1.38%,-1.78%,-0.18%,-0.71%,-1.05%,-1.10%,-0.74%,-0.64%,0.63%
2019-10-24,-0.48%,0.27%,0.12%,-0.06%,0.13%,-0.71%,0.19%,0.06%,-1.45%,-1.51%,-0.25%,0.14%,-1.67%
2019-10-25,0.81%,1.29%,1.54%,1.12%,1.37%,0.87%,2.22%,0.68%,1.43%,1.53%,0.74%,-0.86%,1.69%
2019-10-28,4.90%,1.25%,2.18%,1.63%,0.93%,0.81%,0.45%,1.60%,1.35%,1.27%,1.35%,0.79%,1.67%
2019-10-29,-2.45%,0.21%,-1.56%,1.09%,0.41%,-0.15%,1.26%,-1.12%,1.10%,1.14%,-1.46%,-1.08%,-1.54%
2019-10-30,-1.33%,0.54%,0.08%,-0.68%,0.19%,0.00%,-0.62%,-0.73%,-0.74%,-0.76%,-0.99%,0.29%,-1.46%
2019-10-31,-1.11%,-0.67%,-1.28%,1.31%,-0.71%,1.55%,-3.40%,-0.34%,0.56%,0.94%,-0.12%,-0.14%,-0.74%
2019-11-01,0.88%,0.88%,1.27%,1.80%,2.05%,0.69%,0.56%,0.95%,0.96%,0.95%,1.00%,1.45%,1.17%
2019-11-04,0.80%,0.68%,1.09%,1.43%,1.36%,1.65%,0.74%,0.33%,0.73%,0.67%,0.74%,1.14%,0.74%
2019-11-05,0.32%,1.15%,0.72%,-0.54%,0.92%,0.15%,0.27%,0.93%,0.69%,0.59%,0.61%,0.85%,-0.21%
2019-11-06,-1.58%,-0.64%,-1.19%,-0.55%,0.04%,0.18%,-3.46%,-0.02%,-0.95%,-0.87%,0.24%,-0.42%,-1.26%
2019-11-07,0.80%,0.04%,0.92%,0.71%,0.12%,0.39%,4.06%,0.07%,0.47%,0.45%,-0.36%,0.00%,-0.32%
2019-11-08,0.08%,0.49%,0.29%,-0.60%,1.36%,-0.09%,-2.18%,-0.23%,0.37%,0.37%,-0.37%,-0.42%,-0.96%
2019-11-11,-2.70%,-1.48%,-1.65%,-2.14%,-1.69%,-2.11%,-1.95%,-2.09%,-1.26%,-1.19%,-2.20%,-1.06%,-2.36%
2019-11-12,-0.16%,-1.05%,-0.46%,1.01%,-0.01%,0.16%,0.57%,0.10%,0.43%,0.41%,-0.38%,0.36%,-1.32%
2019-11-13,0.41%,1.19%,0.76%,2.94%,0.48%,1.13%,-1.22%,-0.25%,0.74%,0.81%,0.13%,-1.35%,2.45%
2019-11-14,1.46%,0.45%,1.10%,1.40%,0.52%,0.73%,0.67%,0.38%,0.43%,0.32%,-0.38%,-0.58%,-0.76%
2019-11-15,-0.64%,-0.89%,-1.16%,-1.01%,-0.90%,-0.71%,-2.93%,-1.18%,-0.59%,-0.56%,-0.63%,-0.36%,-1.53%
2019-11-18,0.57%,1.73%,0.54%,0.16%,0.94%,0.40%,1.56%,0.54%,0.27%,0.13%,1.39%,1.53%,0.22%
2019-11-19,1.85%,2.08%,2.03%,2.52%,2.04%,1.93%,0.86%,1.86%,0.80%,0.75%,2.00%,-0.14%,2.00%
2019-11-20,-0.71%,-0.93%,-1.31%,0.05%,-0.73%,-0.02%,-1.52%,-0.78%,0.12%,0.07%,0.37%,-1.43%,1.85%
2019-11-21,-0.08%,-0.08%,-0.03%,-1.73%,-0.52%,-0.94%,-0.10%,0.08%,-0.42%,-0.40%,-0.24%,-0.95%,-0.43%
2019-11-22,-1.75%,-0.71%,-2.14%,-4.79%,-2.09%,-3.94%,-0.77%,-0.09%,-2.18%,-2.23%,0.73%,-0.81%,0.86%
2019-11-25,-2.34%,0.61%,-1.22%,-1.57%,-0.08%,-1.59%,-1.46%,0.30%,-0.25%,-0.27%,1.46%,1.04%,-0.21%
2019-11-26,0.25%,0.44%,1.15%,0.80%,0.37%,0.82%,-0.10%,0.58%,0.81%,0.81%,0.00%,-0.22%,1.49%
2019-11-27,0.58%,0.63%,0.28%,-0.68%,-0.57%,-0.98%,-0.40%,0.02%,-0.08%,0.05%,0.60%,-0.29%,0.21%
2019-11-28,-0.41%,-0.49%,-0.46%,0.62%,0.23%,0.16%,0.89%,-0.12%,-0.44%,-0.51%,-0.83%,-0.59%,-0.63%
2019-11-29,0.49%,-0.48%,0.29%,-2.65%,-0.61%,-1.92%,-0.49%,0.19%,-1.83%,-2.08%,-0.48%,-0.59%,-0.84%
2019-12-02,0.57%,0.27%,0.46%,-1.10%,0.21%,-0.86%,1.38%,0.06%,-0.01%,0.08%,-0.24%,0.00%,-0.21%
2019-12-03,0.73%,0.25%,0.33%,-0.29%,0.73%,0.31%,-0.59%,0.58%,-0.05%,-0.14%,0.73%,0.45%,0.85%
2019-12-04,0.08%,0.72%,-0.61%,0.94%,0.15%,0.82%,-0.49%,0.25%,0.02%,0.17%,2.16%,-0.37%,4.55%
2019-12-05,1.58%,2.01%,2.21%,1.28%,1.09%,1.76%,0.79%,1.15%,0.30%,0.25%,0.12%,1.12%,-0.71%
2019-12-06,0.57%,0.73%,0.92%,0.86%,0.25%,0.16%,0.00%,0.57%,1.61%,1.76%,0.00%,0.07%,-0.31%
2019-12-09,1.45%,0.05%,-0.20%,-2.34%,0.81%,-1.90%,0.10%,0.06%,-0.68%,-0.60%,0.12%,-0.29%,-0.51%
2019-12-10,1.35%,-0.02%,1.19%,1.05%,0.47%,1.24%,-1.66%,0.28%,-0.02%,-0.04%,1.06%,0.00%,0.31%
2019-12-11,-0.78%,0.06%,-1.27%,-0.12%,0.42%,0.40%,-1.09%,-0.72%,-0.69%,-0.77%,-0.58%,0.74%,-0.31%
2019-12-12,0.63%,-0.48%,0.22%,-0.17%,-0.15%,0.04%,-0.90%,-0.25%,-0.36%,-0.55%,-0.12%,0.07%,0.00%
2019-12-13,1.26%,2.41%,2.27%,2.20%,1.19%,1.87%,0.71%,1.55%,1.34%,1.41%,0.64%,3.07%,-0.21%
2019-12-16,2.72%,1.69%,3.10%,0.00%,0.71%,0.71%,0.60%,1.57%,-0.21%,-0.40%,0.60%,-0.40%,0.31%
2019-12-17,0.60%,1.32%,1.18%,0.40%,0.36%,0.35%,1.10%,1.41%,0.86%,0.93%,2.37%,0.94%,1.54%
2019-12-18,0.23%,-0.60%,0.50%,-1.86%,-0.09%,-1.56%,-0.20%,-0.31%,-0.07%,-0.10%,-0.23%,0.00%,0.61%
2019-12-19,-0.30%,-0.19%,-0.55%,-0.58%,-0.19%,0.34%,-0.20%,0.18%,-0.55%,-0.73%,0.00%,-0.29%,-0.50%
2019-12-20,-2.33%,-0.17%,-1.31%,-0.98%,0.07%,-0.92%,0.00%,-0.54%,-0.09%,-0.16%,-0.93%,-0.36%,-0.40%
2019-12-23,-3.08%,-0.53%,-2.41%,-0.35%,-0.61%,-0.71%,-1.69%,-1.38%,-0.67%,-0.53%,-0.70%,-1.66%,0.10%
2019-12-24,1.43%,2.30%,1.84%,0.29%,0.82%,0.39%,0.91%,1.87%,0.60%,0.59%,4.01%,0.15%,2.73%
2019-12-25,1.49%,0.96%,1.08%,-0.12%,0.32%,0.33%,0.60%,0.70%,-0.77%,-0.76%,0.00%,-0.29%,0.89%
2019-12-26,0.46%,0.36%,0.43%,0.35%,0.82%,1.30%,1.00%,0.57%,0.38%,0.30%,1.25%,0.74%,0.39%
2019-12-27,-1.84%,-0.42%,-1.93%,-0.58%,-0.61%,-1.12%,-0.30%,-0.65%,0.82%,0.95%,2.69%,-0.22%,2.14%
2019-12-30,0.63%,0.96%,0.72%,0.06%,1.64%,-0.04%,1.09%,1.00%,1.99%,2.04%,0.98%,2.27%,0.19%
2019-12-31,0.23%,0.18%,0.49%,1.58%,0.77%,2.07%,0.49%,0.32%,0.34%,0.24%,0.43%,-0.36%,1.33%
2020-01-02,2.64%,2.16%,3.15%,-0.29%,3.12%,-0.16%,1.85%,1.91%,-0.17%,-0.41%,1.18%,1.44%,0.84%
2020-01-03,0.83%,0.83%,0.54%,-0.75%,-0.51%,-0.10%,-0.67%,0.56%,-0.88%,-1.12%,1.28%,0.57%,3.72%
2020-01-06,1.27%,1.16%,1.02%,-0.87%,0.76%,-0.66%,0.58%,1.73%,-0.95%,-0.99%,2.73%,-1.06%,5.38%
2020-01-07,1.26%,0.17%,0.51%,1.94%,1.97%,1.84%,1.15%,0.94%,1.37%,1.39%,-0.92%,0.78%,-2.38%
2020-01-08,-1.90%,-0.69%,-1.47%,-0.29%,-0.37%,-1.05%,-1.51%,-0.52%,-0.37%,-0.22%,0.00%,-1.62%,2.96%
2020-01-09,2.76%,1.36%,2.58%,3.59%,1.48%,2.50%,1.83%,0.94%,1.64%,1.55%,-1.24%,0.72%,-4.66%
2020-01-10,-0.07%,0.13%,-0.09%,0.50%,0.94%,0.48%,-0.47%,-0.24%,1.22%,1.20%,-0.42%,-0.21%,-0.89%
2020-01-13,2.10%,1.72%,2.12%,0.89%,1.63%,0.84%,0.85%,1.54%,1.28%,1.61%,0.52%,1.14%,-0.09%
2020-01-14,-0.92%,-0.23%,-0.40%,-1.10%,-0.54%,-0.89%,-0.47%,0.70%,-1.22%,-1.22%,2.30%,0.07%,0.99%
2020-01-15,1.22%,-0.36%,0.60%,1.62%,0.28%,1.10%,-0.28%,-0.79%,0.61%,0.83%,-2.04%,-0.78%,-1.42%
2020-01-16,0.57%,0.09%,0.10%,1.64%,0.28%,-0.06%,-0.47%,-0.21%,0.23%,0.23%,-0.52%,-1.35%,-1.26%
2020-01-17,0.49%,0.05%,-0.19%,1.29%,0.26%,1.08%,0.00%,-0.50%,-0.18%,-0.39%,0.00%,0.00%,0.37%
2020-01-20,2.10%,1.38%,2.76%,2.08%,0.07%,3.19%,1.05%,1.58%,-0.32%,-0.43%,0.31%,1.30%,0.36%
2020-01-21,-1.30%,-0.07%,-1.30%,0.10%,-0.28%,1.93%,-1.60%,-1.21%,-2.04%,-2.14%,-2.19%,-1.92%,-1.09%
2020-01-22,2.36%,3.03%,2.52%,0.05%,1.54%,-1.15%,0.67%,1.74%,0.02%,-0.03%,0.85%,-0.15%,-1.37%
2020-01-23,-3.40%,-2.41%,-3.36%,-2.81%,-2.62%,-0.90%,-2.66%,-2.96%,-3.59%,-3.69%,-2.86%,-2.40%,-1.86%
2020-02-03,-8.79%,-6.44%,-8.41%,-4.82%,-7.24%,-2.67%,-6.35%,-8.41%,-7.23%,-7.37%,-8.71%,-7.30%,-7.76%
2020-02-04,2.47%,6.55%,4.32%,4.05%,4.43%,3.30%,1.04%,1.95%,1.21%,1.59%,1.07%,2.49%,1.13%
2020-02-05,2.86%,0.71%,1.17%,1.30%,2.16%,3.11%,1.86%,2.11%,1.19%,1.20%,2.83%,0.00%,2.74%
2020-02-06,4.24%,1.10%,3.49%,3.42%,2.45%,3.66%,1.62%,2.23%,1.80%,1.64%,0.92%,0.86%,0.10%
2020-02-07,3.58%,-0.83%,1.23%,-1.08%,-0.10%,-2.59%,0.50%,1.14%,1.20%,1.09%,-0.68%,-0.47%,-0.39%
2020-02-10,0.00%,1.85%,0.23%,0.47%,2.32%,0.38%,0.79%,1.63%,0.26%,0.01%,3.09%,-0.31%,2.77%
2020-02-11,-0.75%,1.12%,0.91%,0.73%,1.35%,-0.64%,0.69%,-0.60%,1.14%,1.40%,0.78%,0.78%,0.39%
2020-02-12,3.89%,2.04%,2.38%,1.81%,1.99%,1.08%,0.68%,3.30%,0.35%,0.26%,3.86%,0.47%,2.50%
2020-02-13,-0.75%,-0.31%,-0.50%,-0.86%,-0.44%,-0.77%,-0.87%,-0.22%,-1.16%,-0.97%,1.06%,-0.77%,2.25%
2020-02-14,0.30%,-0.39%,-0.13%,0.61%,0.19%,2.11%,0.59%,-0.68%,-0.11%,-0.14%,1.68%,0.78%,0.37%
2020-02-17,3.79%,3.39%,3.86%,2.59%,4.50%,1.30%,2.24%,3.03%,1.15%,1.02%,2.17%,2.09%,1.64%
2020-02-18,2.59%,0.72%,1.17%,-0.45%,2.03%,-0.82%,0.38%,1.56%,-0.35%,-0.42%,-0.10%,-0.83%,1.35%
2020-02-19,-1.59%,-1.74%,-1.12%,-1.54%,-0.51%,-2.26%,-0.47%,-1.02%,1.04%,1.02%,-2.02%,0.23%,0.00%
2020-02-20,1.71%,1.67%,2.94%,1.26%,2.39%,1.09%,1.91%,1.67%,2.65%,2.74%,0.52%,2.06%,-0.44%
2020-02-21,3.18%,0.99%,2.41%,0.80%,0.47%,0.68%,-0.19%,0.95%,-0.15%,-0.24%,1.13%,-0.07%,3.65%
2020-02-24,3.45%,0.43%,3.63%,0.54%,1.83%,1.43%,-0.09%,0.39%,-0.96%,-1.26%,-0.81%,-1.64%,1.12%
2020-02-25,0.44%,1.42%,1.37%,0.94%,0.10%,2.15%,-1.31%,0.40%,-0.61%,-0.72%,-0.10%,-0.84%,-1.61%
2020-02-26,-4.97%,-4.83%,-5.43%,-2.78%,-3.11%,-3.47%,-1.05%,-2.95%,-1.08%,-1.13%,-2.26%,0.00%,-3.97%
2020-02-27,0.55%,0.29%,-0.26%,1.61%,2.27%,0.59%,0.48%,0.46%,1.90%,1.81%,-0.52%,0.00%,0.99%
2020-02-28,-6.58%,-4.14%,-5.05%,-2.57%,-5.13%,-2.10%,-3.15%,-5.15%,-3.50%,-3.50%,-5.91%,-3.14%,-6.32%
2020-03-02,4.30%,1.69%,3.96%,1.98%,4.61%,2.21%,2.57%,3.49%,2.40%,2.37%,2.80%,2.22%,1.52%
2020-03-03,2.06%,0.49%,0.46%,2.53%,1.17%,2.86%,0.39%,1.34%,0.83%,1.03%,0.76%,-0.23%,1.12%
2020-03-04,-1.19%,-1.39%,-1.65%,0.48%,0.21%,-0.31%,1.05%,0.47%,1.60%,1.34%,1.19%,0.78%,1.76%
2020-03-05,-0.09%,0.77%,0.37%,2.36%,-0.48%,1.65%,2.18%,1.52%,3.89%,3.63%,1.07%,2.62%,0.64%
2020-03-06,-1.02%,-0.82%,-0.76%,0.28%,-0.66%,0.39%,-1.30%,-0.40%,-1.56%,-1.57%,-0.21%,-1.88%,0.90%
2020-03-09,-5.17%,-5.34%,-5.14%,-1.88%,-5.70%,-2.25%,-3.76%,-3.95%,-3.52%,-3.52%,-4.35%,-3.59%,-4.48%
2020-03-10,5.35%,2.37%,4.52%,-0.24%,2.48%,-0.10%,1.66%,2.12%,2.24%,2.47%,0.89%,1.59%,-0.47%
2020-03-11,-2.07%,-1.66%,-2.45%,-1.54%,-1.51%,-0.66%,-1.35%,-1.15%,-0.22%,-0.37%,-1.21%,-1.41%,-0.38%
2020-03-12,-0.96%,-2.23%,-2.49%,-3.32%,-1.95%,-2.93%,-1.95%,-2.01%,-2.07%,-2.11%,-2.56%,-1.50%,-3.40%
2020-03-13,0.49%,-0.66%,-0.71%,-1.82%,-0.60%,-1.76%,-1.19%,-0.94%,-1.29%,-1.43%,-2.05%,-1.85%,-3.13%
2020-03-16,-6.47%,-6.50%,-7.00%,-4.62%,-6.17%,-4.03%,-3.92%,-4.84%,-3.38%,-3.72%,-3.73%,-3.36%,-3.13%
2020-03-17,0.21%,-0.68%,-0.37%,-0.11%,-0.50%,0.71%,-0.52%,-0.43%,-0.99%,-1.01%,-1.45%,-0.51%,-2.19%
2020-03-18,-1.85%,-1.44%,-1.79%,-0.75%,-0.93%,-0.07%,-1.58%,-1.60%,-1.72%,-1.90%,-1.97%,-1.87%,-1.81%
2020-03-19,2.83%,-0.95%,2.06%,-1.96%,-0.27%,-1.60%,-1.18%,0.21%,-2.00%,-2.09%,-1.00%,-2.60%,-0.54%
2020-03-20,-0.10%,1.50%,0.18%,3.32%,1.47%,2.58%,0.97%,0.49%,3.18%,3.25%,1.52%,1.60%,3.38%
2020-03-23,-5.41%,-4.48%,-5.42%,-2.31%,-3.86%,-1.73%,-3.11%,-4.60%,-2.12%,-2.11%,-3.49%,-2.89%,-2.32%
2020-03-24,2.16%,1.98%,1.50%,2.91%,2.64%,1.96%,1.77%,1.63%,3.85%,3.49%,4.39%,3.16%,7.24%
2020-03-25,2.11%,3.33%,3.90%,3.89%,2.23%,4.14%,2.72%,2.51%,1.95%,1.96%,2.35%,2.89%,2.22%
2020-03-26,-1.45%,-1.37%,-1.76%,1.75%,-0.81%,2.33%,-1.16%,-1.93%,0.78%,0.53%,-0.85%,-0.68%,-0.10%
2020-03-27,-1.47%,0.21%,-1.19%,0.56%,0.52%,-0.72%,0.75%,-0.12%,1.51%,1.44%,-0.37%,0.00%,0.20%
2020-03-30,-3.52%,-1.34%,-2.86%,-1.86%,-1.62%,-2.30%,-1.59%,-1.79%,-0.74%,-0.78%,-2.45%,-0.60%,-3.05%
2020-03-31,-0.33%,0.40%,0.24%,2.35%,0.10%,2.39%,0.65%,-0.15%,3.48%,3.22%,1.13%,-0.52%,0.00%
2020-04-01,-0.11%,0.79%,0.60%,-1.40%,-0.37%,-0.96%,-0.21%,0.34%,-1.41%,-1.28%,1.36%,-0.35%,1.63%
2020-04-02,4.22%,2.66%,4.01%,1.22%,1.81%,0.99%,1.40%,2.38%,0.85%,1.05%,0.73%,1.04%,-1.40%
2020-04-03,-1.60%,-1.04%,-1.51%,0.75%,-0.07%,0.36%,-0.53%,-1.21%,0.46%,0.33%,-0.97%,-1.12%,-0.10%
2020-04-07,3.57%,3.53%,2.99%,2.93%,3.45%,3.40%,1.92%,2.62%,3.10%,2.99%,3.68%,1.39%,5.89%
2020-04-08,0.00%,-0.69%,-0.33%,-0.58%,-0.72%,-1.25%,-0.21%,-0.09%,-0.82%,-0.69%,-0.12%,-1.03%,-0.38%
2020-04-09,0.63%,-0.29%,0.00%,4.47%,2.05%,3.16%,0.10%,0.07%,1.12%,0.92%,-0.12%,0.26%,0.67%
2020-04-10,-3.63%,-1.02%,-3.14%,-1.44%,-1.01%,-1.61%,-1.36%,-1.88%,-0.25%,0.08%,-1.19%,0.69%,-0.48%
2020-04-13,-2.26%,-0.82%,-2.23%,0.71%,0.45%,0.88%,-0.85%,-1.33%,-0.17%,-0.29%,-0.12%,-0.69%,0.58%
2020-04-14,2.54%,3.21%,3.52%,1.69%,1.67%,2.57%,2.03%,2.57%,1.33%,1.54%,3.37%,1.38%,3.34%
2020-04-15,-0.54%,-0.17%,0.19%,-1.24%,-0.21%,0.37%,-0.84%,-0.27%,-0.95%,-0.83%,-0.81%,-0.60%,-0.74%
2020-04-16,1.41%,0.37%,0.68%,0.84%,0.23%,2.43%,-0.11%,0.89%,-0.40%,-0.49%,0.00%,-0.34%,0.93%
2020-04-17,0.64%,1.46%,1.30%,-0.46%,0.45%,-1.00%,0.74%,0.31%,0.36%,0.74%,-0.70%,2.84%,-3.14%
2020-04-20,2.33%,1.74%,1.18%,1.49%,1.55%,2.53%,0.74%,0.32%,0.90%,0.73%,-0.12%,0.75%,-0.10%
2020-04-21,0.10%,-0.48%,-1.08%,-0.64%,-0.62%,-0.69%,-1.15%,-1.13%,-1.16%,-1.44%,-1.65%,-1.25%,-1.24%
2020-04-22,0.21%,0.22%,0.40%,2.03%,1.48%,1.09%,0.42%,1.03%,2.74%,2.55%,0.24%,0.17%,-0.39%
2020-04-23,-1.34%,-0.36%,-1.48%,0.14%,0.16%,2.01%,0.11%,-0.88%,0.29%,0.45%,0.12%,0.17%,1.94%
2020-04-24,-2.41%,-0.88%,-1.57%,-1.89%,-0.91%,-2.93%,-1.26%,-1.06%,0.32%,0.57%,-0.48%,-1.51%,-0.76%
2020-04-27,-0.75%,0.55%,0.55%,2.02%,1.18%,2.37%,1.60%,0.02%,0.17%,0.18%,-1.56%,1.28%,-2.11%
2020-04-28,-0.43%,1.34%,1.36%,1.31%,0.56%,0.43%,0.73%,-0.69%,1.81%,1.99%,-1.59%,1.01%,-1.57%
2020-04-29,-0.43%,0.56%,0.50%,-1.33%,0.67%,-1.45%,0.42%,0.31%,-2.07%,-2.21%,0.00%,2.16%,0.10%
2020-04-30,4.47%,1.94%,4.06%,-1.71%,1.82%,-1.47%,1.55%,3.05%,-0.43%,-0.39%,2.36%,0.41%,0.99%
2020-05-06,2.71%,1.72%,2.15%,1.56%,1.55%,1.29%,0.31%,1.72%,1.49%,1.35%,2.18%,-0.73%,1.08%
2020-05-07,-0.71%,0.25%,-0.63%,0.63%,0.26%,0.31%,-0.61%,-0.39%,1.32%,1.27%,-0.48%,-0.57%,-0.68%
2020-05-08,2.05%,1.12%,0.94%,0.67%,1.22%,0.99%,1.33%,0.71%,1.08%,0.99%,1.19%,0.33%,2.25%
2020-05-11,-0.40%,0.05%,-0.03%,-1.52%,-0.26%,-0.43%,0.71%,-0.29%,-0.64%,-0.48%,-1.18%,0.82%,-1.44%
2020-05-12,0.30%,0.99%,0.41%,3.12%,1.81%,2.13%,-0.40%,-0.12%,1.33%,1.09%,-0.84%,-0.81%,-0.49%
2020-05-13,-0.20%,0.73%,0.24%,3.77%,0.96%,1.06%,0.20%,0.43%,2.19%,1.94%,0.60%,-0.25%,0.49%
2020-05-14,-0.70%,-1.27%,-1.05%,-0.25%,-0.80%,-0.69%,-0.90%,-1.11%,-0.69%,-0.69%,-0.72%,-1.56%,0.00%
2020-05-15,0.81%,0.05%,0.38%,-0.93%,0.43%,0.14%,-0.51%,0.31%,-0.56%,-0.75%,1.08%,-0.17%,1.26%
2020-05-18,-1.81%,-0.11%,-2.86%,2.40%,1.65%,1.95%,-0.10%,-0.75%,2.39%,2.40%,2.74%,-0.17%,4.89%
2020-05-19,2.35%,2.06%,2.19%,0.84%,1.60%,1.52%,1.53%,1.30%,0.72%,0.63%,-1.16%,0.92%,-2.93%
2020-05-20,-1.30%,-0.33%,-0.73%,-1.78%,-1.22%,-1.77%,-0.60%,0.13%,-1.01%,-0.83%,0.59%,0.25%,1.23%
2020-05-21,-2.43%,-1.18%,-1.78%,1.01%,-0.40%,0.89%,0.00%,-1.55%,0.48%,0.56%,-1.28%,-0.75%,-2.79%
2020-05-22,-1.76%,-2.08%,-2.11%,-1.75%,-2.17%,-2.41%,-1.62%,-2.00%,-2.83%,-2.99%,-1.65%,-2.59%,-1.53%
2020-05-25,-2.11%,0.32%,-1.65%,1.45%,0.11%,1.43%,0.00%,-0.56%,2.60%,2.27%,-1.08%,-0.86%,-1.26%
2020-05-26,2.27%,2.31%,2.47%,2.77%,2.51%,2.81%,1.75%,2.20%,1.15%,0.87%,1.58%,0.69%,2.36%
2020-05-27,-1.90%,-0.22%,-1.92%,-2.04%,-0.01%,-2.41%,0.00%,-0.56%,-0.64%,-0.75%,-0.96%,0.00%,-1.64%
2020-05-28,-0.11%,-0.50%,0.12%,-0.83%,0.71%,-1.45%,-0.40%,-0.40%,-0.04%,0.00%,1.69%,1.54%,2.05%
2020-05-29,0.43%,2.05%,0.71%,3.74%,1.58%,2.38%,0.61%,0.61%,1.51%,1.39%,0.48%,-0.84%,-0.19%
2020-06-01,4.07%,2.90%,4.73%,1.62%,3.36%,1.40%,1.81%,3.07%,2.25%,2.61%,2.25%,1.79%,2.50%
2020-06-02,0.21%,-1.89%,0.96%,-2.15%,-0.74%,-2.05%,0.40%,0.56%,-1.74%,-1.26%,-0.23%,2.01%,-1.59%
2020-06-03,-0.41%,1.02%,0.48%,0.81%,-0.16%,1.11%,-0.20%,-0.22%,-0.49%,-0.50%,-0.70%,0.57%,-1.14%
2020-06-04,-0.93%,0.79%,-0.12%,1.13%,0.51%,1.26%,0.39%,0.66%,1.47%,1.33%,0.58%,-0.41%,-1.35%
2020-06-05,0.42%,0.58%,0.91%,1.68%,0.21%,0.99%,0.00%,0.33%,0.10%,0.38%,-0.58%,0.25%,-0.49%
2020-06-08,-0.52%,-0.22%,0.64%,-1.65%,0.21%,-1.44%,0.49%,0.42%,-0.05%,0.39%,1.52%,2.04%,1.08%
2020-06-09,0.21%,0.82%,0.08%,1.16%,1.02%,1.81%,1.08%,0.31%,1.06%,1.00%,0.00%,0.16%,-0.87%
